id,año,region,mes,inversion_mensual
4082,2012,CALLAO,setiembre,0
4083,2012,CALLAO,junio,0
4084,2012,CAJAMARCA,febrero,13213981.52
4085,2012,CALLAO,julio,0
4086,2012,CALLAO,mayo,0
4087,2012,CALLAO,abril,5000
4088,2012,CALLAO,marzo,5000
4089,2012,CALLAO,febrero,0
4090,2012,CALLAO,enero,0
4091,2012,CAJAMARCA,,249594775.94
4092,2012,CAJAMARCA,diciembre,11761605
4093,2012,CAJAMARCA,noviembre,18340514
4094,2012,CAJAMARCA,octubre,24694732
4095,2012,CAJAMARCA,setiembre,27593494
4096,2012,AYACUCHO,enero,1852554
4097,2012,CALLAO,,10000
4098,2012,CAJAMARCA,junio,23517064
4099,2012,AYACUCHO,agosto,4185393.75
4100,2012,AYACUCHO,octubre,5488150.37
4101,2012,APURÍMAC,febrero,0
4102,2012,AYACUCHO,setiembre,5045043.6899999995
4103,2012,ICA,mayo,68000
4104,2012,AREQUIPA,,53863579.88000001
4105,2012,CAJAMARCA,julio,28336494.66
4106,2012,APURÍMAC,junio,0
4107,2012,AMAZONAS,abril,0
4108,2012,AMAZONAS,,0
4109,2012,AMAZONAS,diciembre,0
4110,2012,AMAZONAS,noviembre,0
4111,2012,AMAZONAS,junio,0
4112,2012,AMAZONAS,octubre,0
4113,2012,AREQUIPA,noviembre,3873766.5300000003
4114,2012,AMAZONAS,agosto,0
4115,2012,ÁNCASH,diciembre,750094.86
4116,2012,AMAZONAS,julio,0
4117,2012,APURÍMAC,abril,0
4118,2012,AMAZONAS,setiembre,0
4119,2012,APURÍMAC,marzo,0
4120,2012,AMAZONAS,marzo,0
4121,2012,AMAZONAS,febrero,0
4122,2012,AREQUIPA,setiembre,3814076.4899999998
4123,2012,APURÍMAC,noviembre,0
4124,2012,APURÍMAC,julio,0
4125,2012,APURÍMAC,diciembre,0
4126,2012,ÁNCASH,,9742314.37
4127,2012,AREQUIPA,julio,4580137.95
4128,2012,AREQUIPA,junio,3920826.12
4129,2012,AREQUIPA,mayo,4557101.8
4130,2012,AREQUIPA,abril,4614017.63
4131,2012,AMAZONAS,mayo,0
4132,2012,AREQUIPA,febrero,4426512.4399999995
4133,2012,AREQUIPA,enero,2756528.17
4134,2012,AREQUIPA,agosto,6462142.49
4135,2012,AREQUIPA,marzo,4802172.62
4136,2012,APURÍMAC,octubre,0
4137,2012,APURÍMAC,setiembre,0
4138,2012,APURÍMAC,agosto,0
4139,2012,APURÍMAC,enero,11400
4140,2012,APURÍMAC,,11400
4141,2012,AREQUIPA,diciembre,5825683.98
4142,2012,AREQUIPA,octubre,4230613.66
4143,2012,CALLAO,agosto,0
4144,2012,HUANCAVELICA,abril,2492327.32
4145,2012,AMAZONAS,enero,0
4146,2012,ICA,febrero,34432
4147,2012,HUANCAVELICA,mayo,2072184.35
4148,2012,JUNÍN,agosto,5425951.600000001
4149,2012,JUNÍN,julio,5258882.720000001
4150,2012,JUNÍN,junio,5241667.09
4151,2012,JUNÍN,mayo,5360572.58
4152,2012,JUNÍN,abril,5152357.069999999
4153,2012,JUNÍN,marzo,5074185.22
4154,2012,JUNÍN,febrero,1730039.2999999998
4155,2012,JUNÍN,setiembre,6371759.049999999
4156,2012,JUNÍN,,70092205.4
4157,2012,ICA,diciembre,225835
4158,2012,ICA,noviembre,139106.36
4159,2012,ICA,octubre,138730
4160,2012,ICA,setiembre,156830
4161,2012,ICA,agosto,93773
4162,2012,ICA,julio,108150
4163,2012,JUNÍN,noviembre,6272691.300000001
4164,2012,ICA,junio,98180
4165,2012,ICA,marzo,16340
4166,2012,JUNÍN,enero,2120159.71
4167,2012,CUSCO,noviembre,62937
4168,2012,LAMBAYEQUE,marzo,0
4169,2012,LAMBAYEQUE,febrero,0
4170,2012,LAMBAYEQUE,enero,0
4171,2012,LA LIBERTAD,,33602995.830000006
4172,2012,LA LIBERTAD,diciembre,2153786.95
4173,2012,LA LIBERTAD,noviembre,2494659.27
4174,2012,LA LIBERTAD,octubre,2426057.4400000004
4175,2012,LA LIBERTAD,setiembre,1908228.9900000002
4176,2012,LA LIBERTAD,agosto,2007159.6400000001
4177,2012,LA LIBERTAD,julio,4973407.04
4178,2012,LA LIBERTAD,junio,3710730.74
4179,2012,LA LIBERTAD,mayo,3317048.5700000003
4180,2012,LA LIBERTAD,abril,1519905.29
4181,2012,LA LIBERTAD,marzo,2956858.83
4182,2012,LA LIBERTAD,febrero,2703252.15
4183,2012,LA LIBERTAD,enero,3431900.92
4184,2012,ICA,,1098128.12
4185,2012,HUANCAVELICA,marzo,2150677.85
4186,2012,LAMBAYEQUE,abril,0
4187,2012,HUÁNUCO,enero,218896.57
4188,2012,CUSCO,setiembre,1050659
4189,2012,CUSCO,,47608890
4190,2012,HUANCAVELICA,noviembre,2538296.61
4191,2012,CUSCO,agosto,2741733
4192,2012,CUSCO,junio,10997601
4193,2012,CUSCO,diciembre,60816
4194,2012,CUSCO,octubre,7140468
4195,2012,CAJAMARCA,marzo,20982068.66
4196,2012,HUANCAVELICA,setiembre,2319890.1100000003
4197,2012,CUSCO,julio,2504638
4198,2012,LAMBAYEQUE,junio,0
4199,2012,CUSCO,mayo,7049440
4200,2012,HUÁNUCO,marzo,11771.17
4201,2012,HUANCAVELICA,julio,2252818.99
4202,2012,ÁNCASH,marzo,671495.3300000001
4203,2012,HUANCAVELICA,febrero,2131700.53
4204,2012,HUANCAVELICA,agosto,2263667.06
4205,2012,ICA,enero,15651.76
4206,2012,HUANCAVELICA,octubre,2247700.55
4207,2012,JUNÍN,diciembre,15334877.46
4208,2012,HUÁNUCO,,282167.74
4209,2012,HUÁNUCO,agosto,0
4210,2012,HUÁNUCO,julio,10000
4211,2012,HUÁNUCO,junio,1000
4212,2012,HUANCAVELICA,junio,2080679.23
4213,2012,HUÁNUCO,abril,0
4214,2012,HUÁNUCO,diciembre,0
4215,2012,HUÁNUCO,noviembre,10000
4216,2012,HUÁNUCO,octubre,10500
4217,2012,HUANCAVELICA,enero,2049339.76
4218,2012,HUANCAVELICA,diciembre,2847269.66
4219,2012,ICA,abril,3100
4220,2012,HUÁNUCO,mayo,10000
4221,2012,CAJAMARCA,agosto,29642595.81
4222,2012,CUSCO,marzo,5427003
4223,2012,JUNÍN,octubre,6749062.300000001
4224,2012,CAJAMARCA,abril,20376866
4225,2012,HUÁNUCO,setiembre,10000
4226,2013,APURÍMAC,mayo,0
4227,2013,HUÁNUCO,agosto,0
4228,2013,AMAZONAS,marzo,0
4229,2013,HUÁNUCO,abril,10000
4230,2013,AMAZONAS,enero,0
4231,2013,LAMBAYEQUE,junio,0
4232,2013,APURÍMAC,junio,0
4233,2013,AMAZONAS,abril,0
4234,2013,AMAZONAS,mayo,0
4235,2013,ÁNCASH,diciembre,563421.49
4236,2013,AMAZONAS,setiembre,0
4237,2013,AMAZONAS,junio,0
4238,2013,AMAZONAS,febrero,0
4239,2013,AMAZONAS,agosto,0
4240,2013,APURÍMAC,marzo,0
4241,2013,AMAZONAS,octubre,0
4242,2013,APURÍMAC,abril,0
4243,2013,AMAZONAS,noviembre,0
4244,2013,AREQUIPA,diciembre,3822501.68
4245,2013,APURÍMAC,julio,0
4246,2013,APURÍMAC,agosto,0
4247,2013,APURÍMAC,setiembre,0
4248,2013,APURÍMAC,octubre,0
4249,2013,APURÍMAC,noviembre,0
4250,2013,AREQUIPA,enero,3899024.58
4251,2013,AREQUIPA,setiembre,6651661.409999999
4252,2013,CUSCO,enero,0
4253,2013,AREQUIPA,agosto,4468544.02
4254,2013,CALLAO,noviembre,0
4255,2013,AREQUIPA,abril,5491924.039999999
4256,2013,AREQUIPA,mayo,5521741.399999999
4257,2013,AREQUIPA,junio,5049621.32
4258,2013,AREQUIPA,julio,5697296.83
4259,2013,AREQUIPA,octubre,4793331.75
4260,2013,APURÍMAC,diciembre,0
4261,2013,APURÍMAC,,0
4262,2013,AREQUIPA,febrero,6653141.45
4263,2013,AREQUIPA,marzo,5111755.51
4264,2013,CALLAO,agosto,1000
4265,2013,CALLAO,setiembre,1000
4266,2013,APURÍMAC,febrero,0
4267,2013,AYACUCHO,setiembre,1425472
4268,2013,AYACUCHO,febrero,2642733
4269,2013,AYACUCHO,marzo,2915116
4270,2013,AYACUCHO,abril,3018902
4271,2013,AYACUCHO,mayo,2997439.55
4272,2013,AYACUCHO,junio,1689455.51
4273,2013,CALLAO,diciembre,0
4274,2013,CAJAMARCA,julio,2764763.18
4275,2013,AREQUIPA,,61433442.29999999
4276,2013,CAJAMARCA,mayo,2837201.54
4277,2013,AYACUCHO,noviembre,1444641
4278,2013,AYACUCHO,diciembre,1669112
4279,2013,AYACUCHO,,25290062.060000002
4280,2013,CAJAMARCA,enero,3535169
4281,2013,AMAZONAS,diciembre,0
4282,2013,ÁNCASH,,10173284.21
4283,2013,AYACUCHO,octubre,1456350
4284,2013,APURÍMAC,enero,0
4285,2013,CALLAO,junio,0
4286,2013,CALLAO,mayo,0
4287,2013,JUNÍN,setiembre,3831415.26
4288,2013,AYACUCHO,agosto,1557250
4289,2013,CAJAMARCA,junio,1814336
4290,2013,CAJAMARCA,febrero,5640784.45
4291,2013,AREQUIPA,noviembre,4272898.3100000005
4292,2013,CALLAO,enero,0
4293,2013,CALLAO,,2000
4294,2013,AYACUCHO,enero,1756134
4295,2013,CAJAMARCA,setiembre,1003969
4296,2013,CAJAMARCA,octubre,2639367.59
4297,2013,CAJAMARCA,noviembre,52919
4298,2013,CAJAMARCA,diciembre,89500
4299,2013,CAJAMARCA,,29860467.95
4300,2013,CALLAO,febrero,0
4301,2013,CALLAO,octubre,0
4302,2013,CALLAO,marzo,0
4303,2013,CALLAO,abril,0
4304,2013,CALLAO,julio,0
4305,2013,CAJAMARCA,abril,5353605.36
4306,2013,JUNÍN,agosto,14277749.71
4307,2013,ÁNCASH,noviembre,554224.66
4308,2013,AMAZONAS,julio,0
4309,2013,CUSCO,setiembre,3000
4310,2013,HUANCAVELICA,mayo,2543193.85
4311,2013,HUANCAVELICA,noviembre,1153949.26
4312,2013,CUSCO,marzo,0
4313,2013,CUSCO,diciembre,3000
4314,2013,CUSCO,mayo,0
4315,2013,HUANCAVELICA,octubre,1050322.76
4316,2013,HUANCAVELICA,setiembre,1494742.1
4317,2013,CAJAMARCA,agosto,914893
4318,2013,CAJAMARCA,marzo,3213959.83
4319,2013,CUSCO,,39080
4320,2013,HUANCAVELICA,agosto,1236170.44
4321,2013,HUANCAVELICA,enero,2130456.49
4322,2013,HUANCAVELICA,febrero,3041939.49
4323,2013,HUANCAVELICA,marzo,2317979.6100000003
4324,2013,CUSCO,junio,7500
4325,2013,LAMBAYEQUE,abril,0
4326,2013,CUSCO,octubre,10000
4327,2013,JUNÍN,julio,5952219.85
4328,2013,CUSCO,febrero,0
4329,2013,HUÁNUCO,junio,10000
4330,2013,ICA,abril,3237623
4331,2013,HUANCAVELICA,diciembre,1260630.18
4332,2013,HUANCAVELICA,,22919278.360000007
4333,2013,HUÁNUCO,enero,0
4334,2013,HUÁNUCO,febrero,10000
4335,2013,HUÁNUCO,marzo,10000
4336,2013,HUÁNUCO,octubre,10000
4337,2013,HUÁNUCO,mayo,10000
4338,2013,HUÁNUCO,setiembre,0
4339,2013,HUÁNUCO,julio,0
4340,2013,HUÁNUCO,noviembre,0
4341,2013,HUÁNUCO,diciembre,334369.12
4342,2013,HUÁNUCO,,394369.12
4343,2013,HUANCAVELICA,junio,2125826.37
4344,2013,ICA,marzo,3715744
4345,2013,ICA,enero,1896300
4346,2013,AMAZONAS,,0
4347,2013,CUSCO,julio,5000
4348,2013,AYACUCHO,julio,2717457
4349,2013,JUNÍN,enero,3149557.38
4350,2013,ICA,julio,2084150
4351,2013,ICA,agosto,289700
4352,2013,ICA,setiembre,62670
4353,2013,ICA,octubre,789400
4354,2013,JUNÍN,,71998122.26
4355,2013,ICA,noviembre,5321552
4356,2013,ICA,,53071096
4357,2013,JUNÍN,febrero,6771088.109999999
4358,2013,JUNÍN,octubre,4948009.99
4359,2013,JUNÍN,marzo,5415110.35
4360,2013,JUNÍN,abril,6266116.5
4361,2013,JUNÍN,mayo,5490311.91
4362,2013,JUNÍN,junio,6206072.4399999995
4363,2013,ICA,diciembre,25650100
4364,2013,LAMBAYEQUE,marzo,0
4365,2013,ICA,febrero,3675032
4366,2013,LAMBAYEQUE,febrero,0
4367,2013,HUANCAVELICA,julio,1684001.96
4368,2013,ICA,mayo,3368625
4369,2013,ICA,junio,2980200
4370,2013,LA LIBERTAD,enero,2040091.9
4371,2013,LA LIBERTAD,febrero,2130151.57
4372,2013,LA LIBERTAD,marzo,2167478.64
4373,2013,LA LIBERTAD,abril,2098592.15
4374,2013,LA LIBERTAD,mayo,2906037.01
4375,2013,LA LIBERTAD,junio,1966304.77
4376,2013,LA LIBERTAD,julio,2132527.39
4377,2013,LA LIBERTAD,agosto,2306877.8600000003
4378,2013,LA LIBERTAD,setiembre,1887437.3900000001
4379,2013,LA LIBERTAD,octubre,1613103.84
4380,2013,LA LIBERTAD,noviembre,1798931.9300000002
4381,2013,LA LIBERTAD,diciembre,1998016.6099999999
4382,2013,LA LIBERTAD,,25045551.06
4383,2013,LAMBAYEQUE,enero,0
4384,2013,JUNÍN,diciembre,4985041.13
4385,2013,JUNÍN,noviembre,4705429.63
4386,2013,CUSCO,noviembre,3000
4387,2013,HUANCAVELICA,abril,2880065.85
4388,2013,CUSCO,agosto,7580
4389,2013,PIURA,noviembre,29724.01
4390,2013,MADRE DE DIOS,octubre,0
4391,2013,MADRE DE DIOS,setiembre,0
4392,2013,PIURA,agosto,11283
4393,2013,LAMBAYEQUE,octubre,0
4394,2013,LAMBAYEQUE,noviembre,0
4395,2013,LAMBAYEQUE,diciembre,0
4396,2013,LAMBAYEQUE,,0
4397,2013,LIMA,marzo,6274564.27
4398,2013,LORETO,febrero,0
4399,2013,LIMA,febrero,3999624.11
4400,2013,LIMA,diciembre,4962974.32
4401,2013,LIMA,mayo,5824114.78
4402,2013,LIMA,junio,6376680.46
4403,2013,LIMA,julio,6114232.5
4404,2013,LIMA,agosto,5883985.460000001
4405,2013,LIMA,setiembre,7090426.789999999
4406,2013,LAMBAYEQUE,setiembre,0
4407,2013,PASCO,,23795450.32
4408,2013,MADRE DE DIOS,agosto,0
4409,2013,LORETO,abril,0
4410,2013,LORETO,junio,0
4411,2013,LORETO,julio,0
4412,2013,LORETO,agosto,0
4413,2013,LORETO,setiembre,0
4414,2013,LORETO,octubre,0
4415,2013,LORETO,noviembre,0
4416,2013,LORETO,diciembre,0
4417,2013,LORETO,,0
4418,2013,MADRE DE DIOS,enero,0
4419,2013,MADRE DE DIOS,febrero,6000
4420,2013,MADRE DE DIOS,marzo,0
4421,2013,MADRE DE DIOS,abril,0
4422,2013,MADRE DE DIOS,mayo,1000
4423,2013,LIMA,octubre,4363078.7299999995
4424,2013,LORETO,marzo,0
4425,2013,LIMA,,66511957.51
4426,2013,LORETO,mayo,0
4427,2013,LIMA,enero,4271379.2
4428,2013,MADRE DE DIOS,junio,0
4429,2013,LIMA,abril,6436015.25
4430,2013,PASCO,marzo,2135651.9699999997
4431,2013,MOQUEGUA,febrero,7764
4432,2013,MOQUEGUA,mayo,6591
4433,2013,MOQUEGUA,junio,4570
4434,2013,PASCO,enero,952888.7
4435,2013,MADRE DE DIOS,diciembre,0
4436,2013,MOQUEGUA,marzo,12144
4437,2013,PIURA,octubre,10569.28
4438,2013,MOQUEGUA,enero,13580
4439,2013,PIURA,setiembre,17565.12
4440,2013,MOQUEGUA,octubre,21569.35
4441,2013,UCAYALI,marzo,0
4442,2013,MOQUEGUA,setiembre,14626
4443,2013,MOQUEGUA,noviembre,8061
4444,2013,LAMBAYEQUE,mayo,0
4445,2013,SAN MARTÍN,marzo,0
4446,2013,MOQUEGUA,,133493.35
4447,2013,MOQUEGUA,abril,4640
4448,2013,MOQUEGUA,diciembre,19177
4449,2013,PASCO,setiembre,1718861.03
4450,2013,PASCO,octubre,1688539.38
4451,2013,PASCO,abril,1796189.58
4452,2013,PIURA,enero,0
4453,2013,PASCO,mayo,2038578.49
4454,2013,PASCO,junio,3326527.88
4455,2013,PASCO,julio,2038637.86
4456,2013,PASCO,agosto,2876901.0500000003
4457,2013,PASCO,diciembre,1764446.07
4458,2013,PASCO,febrero,2146992.02
4459,2013,PIURA,febrero,0
4460,2013,MOQUEGUA,agosto,10067
4461,2013,PIURA,marzo,0
4462,2013,PIURA,abril,0
4463,2013,PIURA,mayo,0
4464,2013,PIURA,junio,16008
4465,2013,PIURA,julio,15908.53
4466,2013,MOQUEGUA,julio,10704
4467,2013,MADRE DE DIOS,,7000
4468,2013,SAN MARTÍN,enero,0
4469,2013,UCAYALI,,0
4470,2013,CUSCO,abril,0
4471,2013,SAN MARTÍN,abril,0
4472,2013,PUNO,junio,1247206.5
4473,2013,PIURA,diciembre,23307.34
4474,2013,PIURA,,124365.27999999998
4475,2013,PUNO,enero,1097279.8900000001
4476,2013,PUNO,febrero,263820.4
4477,2013,PUNO,marzo,781515.45
4478,2013,PUNO,,13173645.160000002
4479,2013,LIMA,noviembre,4914881.640000001
4480,2013,PUNO,julio,1050596.45
4481,2013,SAN MARTÍN,febrero,0
4482,2013,PUNO,agosto,1099794.85
4483,2013,PUNO,setiembre,1020045.55
4484,2013,PUNO,octubre,965845.44
4485,2013,PUNO,noviembre,2125877.24
4486,2013,PUNO,diciembre,1647364.81
4487,2013,PUNO,mayo,998488.97
4488,2013,TACNA,setiembre,45000
4489,2013,TACNA,agosto,45000
4490,2013,TACNA,julio,45000
4491,2013,LORETO,enero,0
4492,2013,PASCO,noviembre,1311236.29
4493,2013,TACNA,noviembre,45000
4494,2013,SAN MARTÍN,junio,0
4495,2013,SAN MARTÍN,julio,0
4496,2013,SAN MARTÍN,agosto,0
4497,2013,SAN MARTÍN,setiembre,0
4498,2013,SAN MARTÍN,octubre,0
4499,2013,SAN MARTÍN,noviembre,0
4500,2013,SAN MARTÍN,diciembre,0
4501,2013,SAN MARTÍN,,0
4502,2013,TACNA,enero,55000
4503,2013,TACNA,febrero,59000
4504,2013,TACNA,marzo,59000
4505,2013,TACNA,abril,60000
4506,2013,TACNA,mayo,30000
4507,2013,TACNA,junio,44000
4508,2013,SAN MARTÍN,mayo,0
4509,2013,LAMBAYEQUE,agosto,0
4510,2013,TUMBES,junio,0
4511,2013,PUNO,abril,875809.61
4512,2013,UCAYALI,enero,0
4513,2013,UCAYALI,mayo,0
4514,2013,TUMBES,agosto,0
4515,2013,TUMBES,enero,0
4516,2013,TUMBES,febrero,0
4517,2013,TUMBES,marzo,0
4518,2013,UCAYALI,julio,0
4519,2013,TUMBES,abril,0
4520,2013,UCAYALI,abril,0
4521,2013,TUMBES,mayo,0
4522,2013,TUMBES,noviembre,0
4523,2013,TUMBES,diciembre,0
4524,2013,TUMBES,,0
4525,2013,MADRE DE DIOS,noviembre,0
4526,2013,ÁNCASH,enero,704044.99
4527,2013,TACNA,diciembre,44500
4528,2013,MADRE DE DIOS,julio,0
4529,2013,TUMBES,octubre,0
4530,2013,ÁNCASH,agosto,788062
4531,2013,TUMBES,julio,0
4532,2013,UCAYALI,junio,0
4533,2013,TUMBES,setiembre,0
4534,2013,ÁNCASH,setiembre,476978
4535,2013,ÁNCASH,octubre,512997.65
4536,2013,TACNA,,575500
4537,2013,UCAYALI,agosto,0
4538,2013,UCAYALI,noviembre,0
4539,2013,UCAYALI,diciembre,0
4540,2013,UCAYALI,setiembre,0
4541,2013,UCAYALI,octubre,0
4542,2013,LAMBAYEQUE,julio,0
4543,2013,ÁNCASH,marzo,1222932.85
4544,2013,ÁNCASH,abril,1025080.72
4545,2013,ÁNCASH,mayo,990188.48
4546,2013,ÁNCASH,junio,1005386
4547,2013,ÁNCASH,julio,1103604.95
4548,2013,TACNA,octubre,44000
4549,2013,UCAYALI,febrero,0
4550,2013,ÁNCASH,febrero,1226362.42
4551,2014,MOQUEGUA,mayo,7980
4552,2014,MOQUEGUA,setiembre,3183.25
4553,2014,MADRE DE DIOS,diciembre,0
4554,2014,MOQUEGUA,octubre,3066
4555,2014,MOQUEGUA,abril,18804
4556,2014,CUSCO,abril,4351
4557,2014,MOQUEGUA,diciembre,3934
4558,2014,MADRE DE DIOS,,400
4559,2014,MOQUEGUA,marzo,6883.5
4560,2014,PASCO,abril,1999061.24
4561,2014,MOQUEGUA,agosto,2674
4562,2014,MOQUEGUA,junio,8018
4563,2014,MOQUEGUA,febrero,11424.37
4564,2014,MOQUEGUA,enero,9338
4565,2014,TACNA,octubre,0
4566,2014,MOQUEGUA,noviembre,2732
4567,2014,PASCO,enero,505051.86
4568,2014,PASCO,agosto,1516176.88
4569,2014,PIURA,julio,30657.14
4570,2014,PIURA,setiembre,25441.06
4571,2014,PIURA,junio,27556.08
4572,2014,PIURA,mayo,27751.32
4573,2014,PIURA,abril,31815.72
4574,2014,PIURA,marzo,26941.3
4575,2014,PIURA,febrero,20589.62
4576,2014,PASCO,febrero,1257895.1099999999
4577,2014,PASCO,setiembre,1938479.75
4578,2014,MADRE DE DIOS,octubre,0
4579,2014,PASCO,marzo,2151607.86
4580,2014,PASCO,julio,1876255.55
4581,2014,PASCO,junio,2003695.82
4582,2014,PASCO,mayo,2945877.48
4583,2014,PIURA,enero,23822.36
4584,2014,PASCO,,19745622.83
4585,2014,PASCO,diciembre,1949442.27
4586,2014,MOQUEGUA,julio,11742.060000000001
4587,2014,PASCO,octubre,801774.6699999999
4588,2014,PASCO,noviembre,800304.3400000001
4589,2014,LORETO,febrero,
4590,2014,ÁNCASH,marzo,693267.01
4591,2014,LAMBAYEQUE,setiembre,0
4592,2014,LIMA,agosto,4404905.29
4593,2014,LIMA,julio,4608357.92
4594,2014,LIMA,junio,4735537.9399999995
4595,2014,LIMA,mayo,6825541.02
4596,2014,LIMA,diciembre,3945386.69
4597,2014,LIMA,febrero,5855542.1
4598,2014,LIMA,enero,5286446.6899999995
4599,2014,LAMBAYEQUE,,2000
4600,2014,LORETO,marzo,
4601,2014,LAMBAYEQUE,diciembre,0
4602,2014,LAMBAYEQUE,noviembre,0
4603,2014,LAMBAYEQUE,octubre,0
4604,2014,PIURA,agosto,24566.64
4605,2014,MADRE DE DIOS,setiembre,0
4606,2014,MADRE DE DIOS,noviembre,0
4607,2014,LORETO,mayo,
4608,2014,MADRE DE DIOS,agosto,0
4609,2014,MADRE DE DIOS,julio,0
4610,2014,MADRE DE DIOS,junio,0
4611,2014,LIMA,abril,5185051.8100000005
4612,2014,LIMA,setiembre,4393025.9
4613,2014,ÁNCASH,febrero,850226.3
4614,2014,LIMA,octubre,4309305.899999999
4615,2014,MADRE DE DIOS,mayo,0
4616,2014,MADRE DE DIOS,abril,400
4617,2014,MADRE DE DIOS,marzo,0
4618,2014,MADRE DE DIOS,febrero,0
4619,2014,MADRE DE DIOS,enero,0
4620,2014,LORETO,,0
4621,2014,LORETO,diciembre,0
4622,2014,LORETO,noviembre,0
4623,2014,LORETO,octubre,0
4624,2014,LORETO,setiembre,0
4625,2014,LORETO,agosto,
4626,2014,LORETO,julio,
4627,2014,LORETO,junio,
4628,2014,LORETO,abril,
4629,2014,LIMA,,59143371.43
4630,2014,LIMA,marzo,6335953.03
4631,2014,SAN MARTÍN,mayo,0
4632,2014,TUMBES,diciembre,0
4633,2014,UCAYALI,julio,
4634,2014,TUMBES,agosto,0
4635,2014,CUSCO,enero,2736
4636,2014,TUMBES,octubre,0
4637,2014,PIURA,octubre,26290.88
4638,2014,UCAYALI,junio,
4639,2014,TACNA,noviembre,0
4640,2014,LAMBAYEQUE,julio,0
4641,2014,UCAYALI,enero,
4642,2014,TUMBES,setiembre,0
4643,2014,UCAYALI,febrero,
4644,2014,UCAYALI,abril,
4645,2014,TUMBES,junio,
4646,2014,TUMBES,abril,
4647,2014,TUMBES,marzo,
4648,2014,TUMBES,febrero,
4649,2014,TUMBES,,0
4650,2014,TUMBES,noviembre,0
4651,2014,ÁNCASH,abril,699468.5800000001
4652,2014,ÁNCASH,octubre,1369682.24
4653,2014,PUNO,mayo,1208184
4654,2014,SAN MARTÍN,abril,0
4655,2014,TACNA,,855306.1
4656,2014,ÁNCASH,setiembre,1185764.81
4657,2014,ÁNCASH,agosto,1062071.51
4658,2014,ÁNCASH,julio,1040342.22
4659,2014,ÁNCASH,junio,844897.0099999999
4660,2014,ÁNCASH,mayo,770063.3600000001
4661,2014,TUMBES,enero,
4662,2014,LAMBAYEQUE,agosto,0
4663,2014,UCAYALI,mayo,
4664,2014,ÁNCASH,enero,704858.26
4665,2014,UCAYALI,,0
4666,2014,UCAYALI,diciembre,
4667,2014,UCAYALI,noviembre,
4668,2014,UCAYALI,octubre,
4669,2014,UCAYALI,setiembre,
4670,2014,TUMBES,mayo,
4671,2014,MOQUEGUA,,89779.18000000001
4672,2014,SAN MARTÍN,marzo,120
4673,2014,TUMBES,julio,
4674,2014,PUNO,julio,1824955
4675,2014,PUNO,,13822847.79
4676,2014,PUNO,diciembre,670236.7
4677,2014,PUNO,noviembre,655769.81
4678,2014,PUNO,octubre,690513.6
4679,2014,PUNO,setiembre,1231635.95
4680,2014,TACNA,setiembre,36213
4681,2014,PUNO,agosto,769903.0800000001
4682,2014,TACNA,diciembre,0
4683,2014,UCAYALI,marzo,
4684,2014,PUNO,abril,1299290
4685,2014,PUNO,marzo,1885358.17
4686,2014,PUNO,febrero,1510153.94
4687,2014,PUNO,enero,556818.54
4688,2014,PIURA,,323011.24000000005
4689,2014,SAN MARTÍN,febrero,0
4690,2014,PIURA,diciembre,31343.32
4691,2014,PUNO,junio,1520029
4692,2014,PIURA,noviembre,26235.8
4693,2014,LIMA,noviembre,3258317.14
4694,2014,SAN MARTÍN,enero,0
4695,2014,TACNA,julio,70107
4696,2014,TACNA,junio,110033
4697,2014,TACNA,mayo,107465.40000000001
4698,2014,TACNA,abril,111318
4699,2014,TACNA,marzo,111318
4700,2014,TACNA,febrero,222636
4701,2014,TACNA,enero,50000
4702,2014,SAN MARTÍN,,740
4703,2014,SAN MARTÍN,diciembre,0
4704,2014,SAN MARTÍN,noviembre,0
4705,2014,SAN MARTÍN,octubre,0
4706,2014,SAN MARTÍN,setiembre,120
4707,2014,SAN MARTÍN,agosto,500
4708,2014,SAN MARTÍN,julio,0
4709,2014,SAN MARTÍN,junio,0
4710,2014,LORETO,enero,
4711,2014,TACNA,agosto,36215.7
4712,2014,UCAYALI,agosto,
4713,2014,HUÁNUCO,junio,0
4714,2014,JUNÍN,setiembre,5763229.92
4715,2014,CUSCO,marzo,1140
4716,2014,ÁNCASH,,13778515.540000001
4717,2014,CALLAO,diciembre,0
4718,2014,AYACUCHO,setiembre,1826615
4719,2014,CAJAMARCA,marzo,482893
4720,2014,CAJAMARCA,febrero,450213
4721,2014,CAJAMARCA,enero,518440.6
4722,2014,AYACUCHO,febrero,2043866
4723,2014,AYACUCHO,,20386150.29
4724,2014,AMAZONAS,mayo,0
4725,2014,CAJAMARCA,agosto,732878.1699999999
4726,2014,AYACUCHO,agosto,2664544
4727,2014,CAJAMARCA,junio,578681
4728,2014,AYACUCHO,julio,1620814
4729,2014,AYACUCHO,junio,1599513
4730,2014,AYACUCHO,mayo,1245633
4731,2014,AYACUCHO,diciembre,1704994.29
4732,2014,AYACUCHO,enero,1346319
4733,2014,LAMBAYEQUE,junio,0
4734,2014,AREQUIPA,noviembre,4525028.63
4735,2014,CALLAO,octubre,0
4736,2014,CALLAO,agosto,0
4737,2014,CALLAO,julio,0
4738,2014,CALLAO,junio,0
4739,2014,CALLAO,mayo,0
4740,2014,CALLAO,,0
4741,2014,CALLAO,abril,0
4742,2014,CALLAO,febrero,0
4743,2014,CALLAO,enero,0
4744,2014,CAJAMARCA,,5885944.629999999
